gene,gene_id,condition,donor_correlation_mean,donor_correlation_min
SREK1,ENSG00000153914,Stim8hr,0.4507749152835889,0.3437728942039748
SREK1IP1,ENSG00000153006,Stim8hr,0.2110570297751699,0.1174438466369821
SRM,ENSG00000116649,Stim8hr,0.411059433045581,0.1204759658824072
SRP14,ENSG00000140319,Stim8hr,0.5634395839663416,0.4483381057585674
SRP9,ENSG00000143742,Stim8hr,0.3838432795844306,0.3724763802421141
SRR,ENSG00000167720,Stim8hr,0.3297795692746953,0.1986529255065441
SRRD,ENSG00000100104,Stim8hr,0.7660665077664742,0.7228614325084298
SRRM1,ENSG00000133226,Stim8hr,0.0896403304692893,-0.0453947349991211
SRSF10,ENSG00000188529,Stim8hr,0.516484306020239,0.4454119868843519
SRSF11,ENSG00000116754,Stim8hr,-0.0402659311355981,-0.2310046544621465
SRSF6,ENSG00000124193,Stim8hr,0.3900158027347418,-0.0472743660829162
SS18L1,ENSG00000184402,Stim8hr,0.2175403190118793,0.1798090959795048
SSB,ENSG00000138385,Stim8hr,0.6837393434847151,0.674755977250062
SSBP1,ENSG00000106028,Stim8hr,0.6155968250484284,0.5899329581397427
SSR2,ENSG00000163479,Stim8hr,0.8319547365295182,0.704348860304933
SSR3,ENSG00000114850,Stim8hr,0.9820245161946068,0.9563918272862116
ST14,ENSG00000149418,Stim8hr,0.1083366334958273,-0.1110334189204071
STAG1,ENSG00000118007,Stim8hr,0.2618895874906795,0.0657354372707481
STAG2,ENSG00000101972,Stim8hr,0.4727864854044438,0.3232553352211546
STAT1,ENSG00000115415,Stim8hr,0.5808192893078925,0.4553788554164515
STAT2,ENSG00000170581,Stim8hr,0.7839366242824083,0.7525655209919433
STAT3,ENSG00000168610,Stim8hr,0.6769306100051743,0.6484867618763711
STAT5B,ENSG00000173757,Stim8hr,0.4837558895689267,0.2784841357798734
STAT6,ENSG00000166888,Stim8hr,0.7391370998990224,0.7157443557192411
STIM1,ENSG00000167323,Stim8hr,0.5731626588114782,0.4458242639840065
STIP1,ENSG00000168439,Stim8hr,0.578256428853391,0.5243016690720194
STK11,ENSG00000118046,Stim8hr,0.4825007071682621,0.4007588670614296
STK25,ENSG00000115694,Stim8hr,0.0898295346767589,-0.0023161615993433
STK35,ENSG00000125834,Stim8hr,0.901628568053956,0.7434428665127765
STK40,ENSG00000196182,Stim8hr,0.4102533042602108,0.2711343730867421
STOM,ENSG00000148175,Stim8hr,0.2463239554600397,-0.0377820759085742
STRAP,ENSG00000023734,Stim8hr,0.4284401226889853,0.315387850050416
STT3A,ENSG00000134910,Stim8hr,0.0124121241363949,-0.1323883419908677
STUB1,ENSG00000103266,Stim8hr,0.3660746293364905,0.3627446872320973
STX16,ENSG00000124222,Stim8hr,0.0194364598022484,-0.1196992676019383
STXBP4,ENSG00000166263,Stim8hr,0.4630409053008118,0.426430742244839
STYX,ENSG00000198252,Stim8hr,0.7724391175823667,0.4858758064969625
STYXL1,ENSG00000127952,Stim8hr,0.5191315075689354,0.4707847197127628
SUCLG1,ENSG00000163541,Stim8hr,0.7467802042002818,0.7098067917979392
SUGP1,ENSG00000105705,Stim8hr,0.5066980409487031,0.3480342592130889
SUMO3,ENSG00000184900,Stim8hr,-0.1296957228895126,-0.3854306302835387
SUPT20H,ENSG00000102710,Stim8hr,0.6104108113162073,0.5213685414824676
SUPT4H1,ENSG00000213246,Stim8hr,0.1277566697703908,-0.0629270263860468
SUPT7L,ENSG00000119760,Stim8hr,0.4663698776831536,0.429867084706761
SUPV3L1,ENSG00000156502,Stim8hr,0.5924729085012245,0.4436844486229312
SYK,ENSG00000165025,Stim8hr,0.4051368109682542,0.3690631982418753
SYVN1,ENSG00000162298,Stim8hr,0.2313504423645112,0.2134332548383547
SZRD1,ENSG00000055070,Stim8hr,0.4857583502651867,0.4314141129931942
TADA1,ENSG00000152382,Stim8hr,0.5805318701849504,0.553368294951603
TADA2A,ENSG00000276234,Stim8hr,0.429496791802757,0.3402214337952789
TADA2B,ENSG00000173011,Stim8hr,0.7305321998148212,0.7117858602166229
TADA3,ENSG00000171148,Stim8hr,0.58612752160297,0.5727493036975151
TAF11,ENSG00000064995,Stim8hr,0.61067666131835,0.5939258354735105
TAF13,ENSG00000197780,Stim8hr,0.6490198799661435,0.6104966178605089
TAF5L,ENSG00000135801,Stim8hr,0.4548401474042281,0.3530588014657725
TAF6L,ENSG00000162227,Stim8hr,0.6982227272869946,0.6670310891606124
TARBP2,ENSG00000139546,Stim8hr,0.4245511287142249,0.3849578367043931
TARDBP,ENSG00000120948,Stim8hr,0.3830359993281745,0.3545354670342511
TARS2,ENSG00000143374,Stim8hr,0.4628441203298443,0.4287831386401887
TASP1,ENSG00000089123,Stim8hr,0.8655007124951731,0.815881442165837
TATDN2,ENSG00000157014,Stim8hr,0.8076854471758432,0.6668523220573265
TBC1D31,ENSG00000156787,Stim8hr,-0.0178171297577364,-0.1422392003275845
TBCA,ENSG00000171530,Stim8hr,0.2490867203492579,-0.0623829949277558
TBL1X,ENSG00000101849,Stim8hr,0.3767761236807165,-0.1609192967696399
TBL1XR1,ENSG00000177565,Stim8hr,0.7036930361215085,0.5982119325934379
TBP,ENSG00000112592,Stim8hr,0.1217826079265902,-0.1923051235479335
TBX21,ENSG00000073861,Stim8hr,0.7673706892650046,0.7453778468568314
TBX22,ENSG00000122145,Stim8hr,0.3296178394109909,0.2219461313897568
TCEA1,ENSG00000187735,Stim8hr,0.2807538946781833,0.0700473386518361
TCEAL1,ENSG00000172465,Stim8hr,0.1623225245174267,-0.1367894391254135
TEDC2,ENSG00000162062,Stim8hr,-0.3323330234531019,-0.908136577204645
TEFM,ENSG00000172171,Stim8hr,0.6080866811613305,0.5556002627692848
TENT2,ENSG00000164329,Stim8hr,-0.1166062103702845,-0.2439072961085601
TENT5C,ENSG00000183508,Stim8hr,0.832552949925113,0.7758240438147898
TEP1,ENSG00000129566,Stim8hr,0.3477549016356343,0.1414370743663949
TESPA1,ENSG00000135426,Stim8hr,0.2063094282668142,-0.1271967331848003
TET2,ENSG00000168769,Stim8hr,0.7286876424171008,0.6332022533241031
TFAM,ENSG00000108064,Stim8hr,0.7299717098888966,0.6965181300622715
TFAP4,ENSG00000090447,Stim8hr,0.6195496357421192,0.6061083316024669
TFDP1,ENSG00000198176,Stim8hr,0.3367207972708319,0.2933138552889297
TFG,ENSG00000114354,Stim8hr,0.6096797177292649,0.5095370261484606
TGDS,ENSG00000088451,Stim8hr,0.4227922958984897,0.1624782976389533
TGIF1,ENSG00000177426,Stim8hr,0.8811375371874198,0.7709038879012772
THAP11,ENSG00000168286,Stim8hr,0.5030363536879868,0.4623748065866702
THAP12,ENSG00000137492,Stim8hr,0.2944768565746483,0.1418012586533303
THAP2,ENSG00000173451,Stim8hr,0.0771912856021392,-0.0361602984284014
THG1L,ENSG00000113272,Stim8hr,0.3744054525419389,0.3065367049095716
THOC6,ENSG00000131652,Stim8hr,0.6898401782770414,0.4788314728986698
THRAP3,ENSG00000054118,Stim8hr,0.5646643719462643,0.3825527626262724
TIA1,ENSG00000116001,Stim8hr,0.0552335415754906,-0.114357910468095
TIAF1,ENSG00000196535,Stim8hr,0.2467667887593743,-0.1069509206974161
TIAL1,ENSG00000151923,Stim8hr,0.4933081520986047,0.386172154249857
TIGD6,ENSG00000164296,Stim8hr,0.499882567535352,0.3278792160190358
TIMM10,ENSG00000134809,Stim8hr,0.0645047490996261,-0.1177723356071242
TIMM17B,ENSG00000126768,Stim8hr,0.2481673328403001,0.0164761193245339
TIMM50,ENSG00000105197,Stim8hr,0.248830133808459,0.097591362220671
TIMM8B,ENSG00000150779,Stim8hr,0.3306051924097255,0.2675514799060582
TIMM9,ENSG00000100575,Stim8hr,-0.0379727719953552,-0.1326664738267583
TIMP1,ENSG00000102265,Stim8hr,0.3698573434467814,0.2947334633280408
TIPRL,ENSG00000143155,Stim8hr,0.5998258598177612,0.5256261522986191
TLN1,ENSG00000137076,Stim8hr,0.5557067250459611,0.4485943658181848
TM2D1,ENSG00000162604,Stim8hr,0.0676651689555821,0.0030453509918515
TM9SF3,ENSG00000077147,Stim8hr,0.7827390667210579,0.72256338192722
TMBIM4,ENSG00000155957,Stim8hr,0.2114385173546439,-0.0895826247118587
TMED10,ENSG00000170348,Stim8hr,0.6598903160154277,0.625341577169047
TMED2,ENSG00000086598,Stim8hr,0.5600228186305957,0.3916451228043534
TMED3,ENSG00000166557,Stim8hr,-0.0823712370369355,-0.1658047607257443
TMED4,ENSG00000158604,Stim8hr,0.4552068168444023,0.32294891476068
TMED9,ENSG00000184840,Stim8hr,0.6335831642618291,0.6084446912370707
TMEM123,ENSG00000152558,Stim8hr,0.7192694633362494,0.5409090018548728
TMEM126B,ENSG00000171204,Stim8hr,0.0978660199915571,0.0248184230436152
TMEM131L,ENSG00000121210,Stim8hr,0.5529864354826571,0.5039508167507467
TMEM167A,ENSG00000174695,Stim8hr,0.8286842159992219,0.8100701756097134
TMEM185A,ENSG00000269556,Stim8hr,0.9151648424272104,0.8397774621145152
TMEM186,ENSG00000184857,Stim8hr,0.7997403445632846,0.7679005921964024
TMEM205,ENSG00000105518,Stim8hr,0.3360509872936688,0.1334014683508079
TMEM214,ENSG00000119777,Stim8hr,0.5103670666878081,0.328831000733468
TMEM229B,ENSG00000198133,Stim8hr,0.0220630860125178,-0.2420373271378409
TMEM234,ENSG00000160055,Stim8hr,0.2300367711310296,0.141625443513897
TMEM254,ENSG00000133678,Stim8hr,0.3080614515725485,0.2016423019322642
TMEM259,ENSG00000182087,Stim8hr,0.2048911307104394,0.0706357372247157
TMEM30A,ENSG00000112697,Stim8hr,0.3989992263575577,0.3407637997691775
TMEM39A,ENSG00000176142,Stim8hr,-0.131739526697824,-0.1948503979877666
TMEM79,ENSG00000163472,Stim8hr,0.1688035720914695,0.0999850543492687
TMEM86A,ENSG00000151117,Stim8hr,0.0555372504878901,-0.001867773140924
TMEM87B,ENSG00000153214,Stim8hr,0.2671818674197971,0.0833733865807593
TMX1,ENSG00000139921,Stim8hr,0.6525195134794975,0.6336448900035175
TMX2,ENSG00000213593,Stim8hr,0.4252247702250244,0.2098173430100152
TNFAIP3,ENSG00000118503,Stim8hr,0.6554464044584937,0.4703922887835322
TNK1,ENSG00000174292,Stim8hr,0.1936287572275384,0.0670141589988684
TNNC1,ENSG00000114854,Stim8hr,-0.1002832592727127,-0.1740522715364504
TNPO1,ENSG00000083312,Stim8hr,0.7111590117023031,0.6725261467797202
TNRC6A,ENSG00000090905,Stim8hr,0.6996113614274421,0.6396848645119146
TOPBP1,ENSG00000163781,Stim8hr,0.150317726206517,0.1010578172058264
TP53,ENSG00000141510,Stim8hr,0.8175977219400455,0.7112508413488567
TP53INP2,ENSG00000078804,Stim8hr,0.4572383186784661,0.3930302986908806
TP53RK,ENSG00000172315,Stim8hr,0.1178550431993876,-0.0051243568835918
TP73,ENSG00000078900,Stim8hr,0.2018344135966718,0.045375255247496
TPD52,ENSG00000076554,Stim8hr,0.3192986201715804,0.0532246125674703
TPI1,ENSG00000111669,Stim8hr,0.4407727002545664,0.3022756491039983
TPK1,ENSG00000196511,Stim8hr,0.4640327397100865,0.0694260622800987
TPRKB,ENSG00000144034,Stim8hr,-0.2512473918281387,-0.2969163740935665
TPT1,ENSG00000133112,Stim8hr,0.471590901212113,0.3628218166624191
TRADD,ENSG00000102871,Stim8hr,0.3010807545442818,0.1874481564186737
TRAF3,ENSG00000131323,Stim8hr,0.6173788551843792,0.5730173623404017
TRAF6,ENSG00000175104,Stim8hr,0.5105738663540406,0.3591245647133178
TRAK1,ENSG00000182606,Stim8hr,0.153500281005207,-0.2112507974672984
TRAPPC13,ENSG00000113597,Stim8hr,0.7772958359836708,0.7644762029389167
TRIB2,ENSG00000071575,Stim8hr,0.6975609225951116,0.6909380823021146
TRIM21,ENSG00000132109,Stim8hr,0.2868721317747748,0.0460487261866605
TRIM25,ENSG00000121060,Stim8hr,0.5984058553319258,-0.015629100767967
TRIM28,ENSG00000130726,Stim8hr,0.4852501855505555,0.2494052721125179
TRIM33,ENSG00000197323,Stim8hr,0.7823581840227948,0.7014489195349227
TRIM39,ENSG00000204599,Stim8hr,0.5830814420028149,0.4675713680561392
TRIP12,ENSG00000153827,Stim8hr,0.6883392835568332,0.6674179863334483
TRIR,ENSG00000123144,Stim8hr,0.7311611737480609,0.7111920670523513
TRIT1,ENSG00000043514,Stim8hr,0.1181222059422602,-0.1741891206632312
TRMT6,ENSG00000089195,Stim8hr,0.3801034856426191,0.139288826068644
TRMT61A,ENSG00000166166,Stim8hr,0.7196805962820885,0.6815458783744592
TROVE2,ENSG00000116747,Stim8hr,0.673525492383709,0.6529709764946271
TRRAP,ENSG00000196367,Stim8hr,0.4173632279190107,0.3342045296277594
TSC1,ENSG00000165699,Stim8hr,0.6082143612114331,0.4762389343111467
TSC2,ENSG00000103197,Stim8hr,0.275628081915395,0.1998220283050098
TSEN2,ENSG00000154743,Stim8hr,0.3626551885935083,0.2971549325707038
TSPYL5,ENSG00000180543,Stim8hr,0.4243033721384048,0.2906421209870581
TSTD2,ENSG00000136925,Stim8hr,0.4089619295706024,0.3627985435435852
TTC14,ENSG00000163728,Stim8hr,0.3747237560413488,0.2528479261785759
TTC37,ENSG00000198677,Stim8hr,0.3581107376968557,0.1523252953072071
TTC4,ENSG00000243725,Stim8hr,0.3032847470391751,0.163637221342241
TTC5,ENSG00000136319,Stim8hr,0.5414019072992037,0.487079353421269
TTC7A,ENSG00000068724,Stim8hr,0.5362003550571283,0.3530899828378435
TTF1,ENSG00000125482,Stim8hr,-0.0249718161601743,-0.1104516527212718
TTI2,ENSG00000129696,Stim8hr,0.3379796974664968,0.3035139556197216
TTYH3,ENSG00000136295,Stim8hr,0.3422695305631285,0.2161579105648781
TUFM,ENSG00000178952,Stim8hr,0.482536210813181,0.4459636677901666
TWF1,ENSG00000151239,Stim8hr,0.6176583893912991,0.5065517677531909
TWNK,ENSG00000107815,Stim8hr,0.6974629151804237,0.6697644891814721
TXNDC12,ENSG00000117862,Stim8hr,-0.0269005408913553,-0.1720443836256915
TXNDC9,ENSG00000115514,Stim8hr,0.7635390749678512,0.6164515390355967
TXNIP,ENSG00000265972,Stim8hr,0.444510209396367,0.2762608041654688
TXNL1,ENSG00000091164,Stim8hr,0.0364433464806204,-0.2267311344488075
TXNL4B,ENSG00000140830,Stim8hr,0.0266206276000354,-0.0510703620171485
UBA2,ENSG00000126261,Stim8hr,0.1272981813315237,0.0363023061612343
UBA5,ENSG00000081307,Stim8hr,0.5695684080932882,0.5427288734667047
UBAC1,ENSG00000130560,Stim8hr,-0.0176232389493953,-0.1367226219768814
UBAP2L,ENSG00000143569,Stim8hr,0.6088278796890199,0.5850539871748959
UBC,ENSG00000150991,Stim8hr,0.3562559536638113,0.2901169800147739
UBE2E2,ENSG00000182247,Stim8hr,0.3428290200965769,0.2993186859272184
UBE2F,ENSG00000184182,Stim8hr,0.1037645233647402,-0.0136918752133829
UBE2G2,ENSG00000184787,Stim8hr,0.1216959158919938,0.0084106731295647
UBE2H,ENSG00000186591,Stim8hr,0.1620370419699049,-0.0243962860816035
UBE2I,ENSG00000103275,Stim8hr,0.5096563750974273,0.4131626544674083
UBE2L3,ENSG00000185651,Stim8hr,0.2900098213902339,0.1424144798145229
UBE2N,ENSG00000177889,Stim8hr,0.2780507909208048,0.1742085614264405
UBE2T,ENSG00000077152,Stim8hr,-0.0064024261445726,-0.1325249299460242
UBE2V2,ENSG00000169139,Stim8hr,0.0154639649562933,-0.1435297358072517
UBE3D,ENSG00000118420,Stim8hr,0.5386022436189779,0.4085183776606967
UBIAD1,ENSG00000120942,Stim8hr,0.5560949616913357,0.3351898498735795
UBL7,ENSG00000138629,Stim8hr,0.0481168739331433,-0.0657634261374398
UBR1,ENSG00000159459,Stim8hr,0.411620901605293,0.3366645245283568
UBR4,ENSG00000127481,Stim8hr,0.6272662744073733,0.5603260698971111
UBR5,ENSG00000104517,Stim8hr,0.678105138485433,0.6437131908230915
UBXN1,ENSG00000162191,Stim8hr,0.0322385156868274,-0.0451713379381027
UCHL5,ENSG00000116750,Stim8hr,0.5069148504403448,0.4989235077567616
UFC1,ENSG00000143222,Stim8hr,0.2137567398662263,-0.1077513128380076
UFL1,ENSG00000014123,Stim8hr,0.5688598758534259,0.4130868608409972
UFM1,ENSG00000120686,Stim8hr,0.6349458914334464,0.5936660789726544
UGDH,ENSG00000109814,Stim8hr,0.5441124423375814,0.4659881976213129
UHRF1,ENSG00000276043,Stim8hr,0.4615251271724384,0.4496192789660597
ULK4,ENSG00000168038,Stim8hr,0.0592894551793133,-0.1423375460203291
UMPS,ENSG00000114491,Stim8hr,0.4417932877470747,0.3579795540525466
UNC45A,ENSG00000140553,Stim8hr,0.4587826409580984,0.1900007447823535
UNCX,ENSG00000164853,Stim8hr,0.1442901085814242,0.1092449287114594
UPF2,ENSG00000151461,Stim8hr,0.3741464723227818,0.3513752014109706
UQCC1,ENSG00000101019,Stim8hr,0.409120144818051,0.3735183259065801
UQCRB,ENSG00000156467,Stim8hr,0.5463576606178934,0.4659427420517759
UQCRC1,ENSG00000010256,Stim8hr,0.3317007756574241,0.2721656720940734
UQCRC2,ENSG00000140740,Stim8hr,0.3010890883779811,0.2425205633135118
UQCRQ,ENSG00000164405,Stim8hr,0.2339996909706304,0.1799745452168678
URB2,ENSG00000135763,Stim8hr,-0.0447613953099172,-0.1315863087602838
URM1,ENSG00000167118,Stim8hr,0.6375187336948754,0.5606189590245642
UROS,ENSG00000188690,Stim8hr,0.4405535762322209,0.2462595322996181
USF2,ENSG00000105698,Stim8hr,-0.1826202668320306,-0.2598601094961014
USO1,ENSG00000138768,Stim8hr,0.4767931570454789,0.4667857956966636
USP10,ENSG00000103194,Stim8hr,0.5850967515483995,0.5383309416732036
USP22,ENSG00000124422,Stim8hr,0.6331400198250203,0.5758005852783037
USP36,ENSG00000055483,Stim8hr,0.1621542624857,0.0650960606184641
USP7,ENSG00000187555,Stim8hr,0.4136104045191604,0.3058604184169539
UVRAG,ENSG00000198382,Stim8hr,0.3505902379949943,0.2846475881497999
VARS2,ENSG00000137411,Stim8hr,0.5743344928117281,0.5429014224468253
VAV1,ENSG00000141968,Stim8hr,0.6880584530316985,0.6341932873064474
VEZF1,ENSG00000136451,Stim8hr,0.8799296517648791,0.8011592063269075
VEZT,ENSG00000028203,Stim8hr,0.5160769540755429,0.4750562227401645
VHL,ENSG00000134086,Stim8hr,0.8271606572078095,0.818931645128856
VIM,ENSG00000026025,Stim8hr,-0.2166352265180665,-0.2732256678356492
VPS26B,ENSG00000151502,Stim8hr,0.2740508040006723,0.2194125430509138
VPS29,ENSG00000111237,Stim8hr,0.6245876547123651,0.5172787327902536
VPS35,ENSG00000069329,Stim8hr,0.5404135475567189,0.3751011228441145
VPS41,ENSG00000006715,Stim8hr,0.2191106571474147,0.170036784840344
VPS45,ENSG00000136631,Stim8hr,0.3753906094486112,0.3165253101592792
WAC,ENSG00000095787,Stim8hr,0.6827108877017606,0.6500216172074559
WAPL,ENSG00000062650,Stim8hr,0.3735810994701401,0.2883444570503962
WARS,ENSG00000140105,Stim8hr,0.6536788243370661,0.5306532288884204
WARS2,ENSG00000116874,Stim8hr,0.282714106457002,0.0033763757859898
WAS,ENSG00000015285,Stim8hr,0.1433689025408958,0.0493784606378101
WASF2,ENSG00000158195,Stim8hr,0.747411533971686,0.57269664938657
WASL,ENSG00000106299,Stim8hr,0.748207042384622,0.6293075006948109
WBP4,ENSG00000120688,Stim8hr,0.1830524704616488,0.0769804929153889
WDR24,ENSG00000127580,Stim8hr,0.2545038162040705,0.069444332218208
WDR44,ENSG00000131725,Stim8hr,0.2426968561152353,-0.2198613420143041
WDR48,ENSG00000114742,Stim8hr,0.5219008673263599,0.4143839893699009
WDR54,ENSG00000005448,Stim8hr,-0.0148356393375716,-0.1308843551213376
WDR59,ENSG00000103091,Stim8hr,0.475005397193305,0.4377669833147475
WDR61,ENSG00000140395,Stim8hr,0.5477815310854574,0.4461683140465861
WDR7,ENSG00000091157,Stim8hr,0.1563625432662348,0.0194011328520829
WDR82,ENSG00000164091,Stim8hr,0.6990068107655825,0.6806373096123524
WDR92,ENSG00000243667,Stim8hr,-0.3728054389202168,-0.4610807198286714
WIZ,ENSG00000011451,Stim8hr,0.7427270629806646,0.7031085016107145
WNK1,ENSG00000060237,Stim8hr,0.2027168361981591,0.1239884624230937
WRAP53,ENSG00000141499,Stim8hr,0.2462924969699783,0.0735160383966177
WRB,ENSG00000182093,Stim8hr,0.4676646710258148,0.4365056332961229
WRN,ENSG00000165392,Stim8hr,0.0453219336309306,-0.2589624543981491
XBP1,ENSG00000100219,Stim8hr,0.6643380100606414,0.4139558466960762
XIAP,ENSG00000101966,Stim8hr,0.2419441717092601,-0.1452437209024015
XPR1,ENSG00000143324,Stim8hr,0.3804933380601396,0.3146773265553528
XRCC2,ENSG00000196584,Stim8hr,0.1482963027729376,-0.0110038815004607
XRN1,ENSG00000114127,Stim8hr,0.2033483676000426,0.0408086113322951
XRRA1,ENSG00000166435,Stim8hr,0.5267464397492293,0.3671167692435679
YBX1,ENSG00000065978,Stim8hr,0.0218537644216692,-0.0852644326102308
YEATS2,ENSG00000163872,Stim8hr,0.5355059522162963,0.507766882259643
YES1,ENSG00000176105,Stim8hr,0.4122839439965554,0.2441925754792254
YIPF1,ENSG00000058799,Stim8hr,0.2200754161682927,0.0791017987454191
YPEL2,ENSG00000175155,Stim8hr,0.609141608229061,0.5492486681860385
YPEL5,ENSG00000119801,Stim8hr,0.1584659815751943,0.0143721707957476
YTHDF2,ENSG00000198492,Stim8hr,0.5889465420621139,0.5373146690274786
YY1,ENSG00000100811,Stim8hr,0.4867767661119482,0.4478893919093356
ZAP70,ENSG00000115085,Stim8hr,0.7835501162583993,0.7386652859465392
ZBED1,ENSG00000214717,Stim8hr,0.324174552175946,0.2619356599274511
ZBED3,ENSG00000132846,Stim8hr,0.5886143891939232,0.5225301497934594
ZBTB1,ENSG00000126804,Stim8hr,0.5685815875657582,0.5049567465413612
ZBTB14,ENSG00000198081,Stim8hr,0.5444750330129848,0.3415650553059298
ZBTB17,ENSG00000116809,Stim8hr,0.0222700189834938,-0.1852664295123486
ZBTB2,ENSG00000181472,Stim8hr,0.8325575303746501,0.7823943786787149
ZBTB21,ENSG00000173276,Stim8hr,0.7130179842239822,0.4937141707108194
ZBTB39,ENSG00000166860,Stim8hr,0.2446444955152617,0.2183263122316389
ZBTB44,ENSG00000196323,Stim8hr,0.1459523259539069,0.0510843850647814
ZBTB7A,ENSG00000178951,Stim8hr,0.2342966876570653,0.1977635399443507
ZC3H10,ENSG00000135482,Stim8hr,0.4707992522916524,0.3874044569702164
ZC3H12A,ENSG00000163874,Stim8hr,0.7156756058957975,0.6579571838328901
ZC3H3,ENSG00000014164,Stim8hr,0.1188002784693827,0.0051493092657873
ZC3H4,ENSG00000130749,Stim8hr,0.5665678599148267,0.5094415231014461
ZCCHC17,ENSG00000121766,Stim8hr,0.660302386289824,0.492795309225049
ZCCHC24,ENSG00000165424,Stim8hr,-0.1582255347459023,-0.3140079615019862
ZCCHC8,ENSG00000033030,Stim8hr,0.5732777152892868,0.5194078850168462
ZCRB1,ENSG00000139168,Stim8hr,0.4111981612085943,0.3289695973983795
ZCWPW1,ENSG00000078487,Stim8hr,-0.1092844409959247,-0.2000783662512564
ZDHHC3,ENSG00000163812,Stim8hr,0.2341383338866295,0.1057951828088941
ZEB1,ENSG00000148516,Stim8hr,0.8568907161794304,0.8116646227930125
ZFAT,ENSG00000066827,Stim8hr,0.3462564332000631,0.1447265474014304
ZFC3H1,ENSG00000133858,Stim8hr,0.5631850807704792,0.4911332614732972
ZFP36L2,ENSG00000152518,Stim8hr,0.2472549039491559,0.1136779790644598
ZFP82,ENSG00000181007,Stim8hr,0.2087941783314166,0.0506928973415115
ZFPM1,ENSG00000179588,Stim8hr,0.5719722751385091,0.541763324280042
ZFR,ENSG00000056097,Stim8hr,-0.0593064507340264,-0.1407050603300113
ZFX,ENSG00000005889,Stim8hr,0.431135801428606,0.3358033154740572
ZFYVE21,ENSG00000100711,Stim8hr,0.3422395522873624,0.271287327341185
ZFYVE26,ENSG00000072121,Stim8hr,-0.434409244338491,-0.6903322396804993
ZMAT1,ENSG00000166432,Stim8hr,-0.196154634270272,-0.3377567610910638
ZMYM2,ENSG00000121741,Stim8hr,-0.0421829301141762,-0.1668403447439022
ZMYND19,ENSG00000165724,Stim8hr,0.3059568050836592,0.2537355950446868
ZMYND8,ENSG00000101040,Stim8hr,0.8938310717907446,0.8393853945900344
