,target_contrast,donors,variable,correlation,correlation_ceiling,n_signif,culture_condition,target_name,condition,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,baseMean,offtarget_flag,n_total_genes_category,ontarget_effect_category
81,ENSG00000148459,CE0006864_CE0008162,CE0010866_CE0008678,0.31461831534293194,0.8247784492764352,322,Stim8hr,PDSS1,Stim8hr,379.0,241,144,385,-11.966177628758564,True,44.58908756961793,False,>10 DE genes,on-target KD
82,ENSG00000148459,CE0006864_CE0010866,CE0008162_CE0008678,0.5164624446679131,0.7037707519001339,391,Stim8hr,PDSS1,Stim8hr,379.0,241,144,385,-11.966177628758564,True,44.58908756961793,False,>10 DE genes,on-target KD
83,ENSG00000148459,CE0006864_CE0008678,CE0008162_CE0010866,0.49388147856887804,0.7377511331938393,581,Stim8hr,PDSS1,Stim8hr,379.0,241,144,385,-11.966177628758564,True,44.58908756961793,False,>10 DE genes,on-target KD
84,ENSG00000149269,CE0006864_CE0008162,CE0010866_CE0008678,-0.33286005365035554,,1737,Stim8hr,PAK1,Stim8hr,569.0,222,43,265,-1.2238592945083764,False,25.956713298896062,False,>10 DE genes,no on-target KD
85,ENSG00000149269,CE0006864_CE0010866,CE0008162_CE0008678,-0.1865472260437971,,1992,Stim8hr,PAK1,Stim8hr,569.0,222,43,265,-1.2238592945083764,False,25.956713298896062,False,>10 DE genes,no on-target KD
86,ENSG00000149269,CE0006864_CE0008678,CE0008162_CE0010866,-0.18287458911915266,,1042,Stim8hr,PAK1,Stim8hr,569.0,222,43,265,-1.2238592945083764,False,25.956713298896062,False,>10 DE genes,no on-target KD
87,ENSG00000151151,CE0006864_CE0008162,CE0010866_CE0008678,0.1850212900770069,0.8552684957980701,105,Stim8hr,IPMK,Stim8hr,198.0,96,26,122,-2.528336889193924,False,20.1109809321349,True,>10 DE genes,putative off-target
88,ENSG00000151151,CE0006864_CE0010866,CE0008162_CE0008678,-0.16119388090004005,0.9049896879560493,10,Stim8hr,IPMK,Stim8hr,198.0,96,26,122,-2.528336889193924,False,20.1109809321349,True,>10 DE genes,putative off-target
89,ENSG00000151151,CE0006864_CE0008678,CE0008162_CE0010866,-0.008023438441093272,0.6984048983334475,241,Stim8hr,IPMK,Stim8hr,198.0,96,26,122,-2.528336889193924,False,20.1109809321349,True,>10 DE genes,putative off-target
90,ENSG00000159618,CE0006864_CE0008162,CE0010866_CE0008678,0.26498257956799764,0.5521569390897426,26,Stim8hr,ADGRG5,Stim8hr,410.0,26,13,39,-6.29898815658574,True,49.7994860635952,False,>10 DE genes,on-target KD
91,ENSG00000159618,CE0006864_CE0010866,CE0008162_CE0008678,0.44550446849317626,0.8141210039508089,24,Stim8hr,ADGRG5,Stim8hr,410.0,26,13,39,-6.29898815658574,True,49.7994860635952,False,>10 DE genes,on-target KD
92,ENSG00000159618,CE0006864_CE0008678,CE0008162_CE0010866,0.24182666578105283,,235,Stim8hr,ADGRG5,Stim8hr,410.0,26,13,39,-6.29898815658574,True,49.7994860635952,False,>10 DE genes,on-target KD
93,ENSG00000162062,CE0006864_CE0008162,CE0010866_CE0008678,-0.908136577204645,0.5104329659650194,5,Stim8hr,TEDC2,Stim8hr,122.0,15,17,32,-3.5670783137030178,True,14.545121730278414,False,>10 DE genes,on-target KD
94,ENSG00000162062,CE0006864_CE0010866,CE0008162_CE0008678,0.08122559133435749,,88,Stim8hr,TEDC2,Stim8hr,122.0,15,17,32,-3.5670783137030178,True,14.545121730278414,False,>10 DE genes,on-target KD
95,ENSG00000162062,CE0006864_CE0008678,CE0008162_CE0010866,-0.1700880844890183,0.8373793587889915,10,Stim8hr,TEDC2,Stim8hr,122.0,15,17,32,-3.5670783137030178,True,14.545121730278414,False,>10 DE genes,on-target KD
96,ENSG00000164329,CE0006864_CE0008162,CE0010866_CE0008678,-0.24390729610856016,,3678,Stim8hr,TENT2,Stim8hr,984.0,1034,324,1358,-19.19494801909782,True,71.75866318394576,False,>10 DE genes,on-target KD
97,ENSG00000164329,CE0006864_CE0010866,CE0008162_CE0008678,-0.16080073224114444,,4105,Stim8hr,TENT2,Stim8hr,984.0,1034,324,1358,-19.19494801909782,True,71.75866318394576,False,>10 DE genes,on-target KD
98,ENSG00000164329,CE0006864_CE0008678,CE0008162_CE0010866,0.054889397238850966,,3654,Stim8hr,TENT2,Stim8hr,984.0,1034,324,1358,-19.19494801909782,True,71.75866318394576,False,>10 DE genes,on-target KD
99,ENSG00000165118,CE0006864_CE0008162,CE0010866_CE0008678,0.1374443625482331,0.5069774237778374,153,Stim8hr,C9orf64,Stim8hr,81.0,67,29,96,-4.453109545322328,True,42.08843994666389,False,>10 DE genes,on-target KD
100,ENSG00000165118,CE0006864_CE0010866,CE0008162_CE0008678,0.19510527360265717,0.22930251766257848,152,Stim8hr,C9orf64,Stim8hr,81.0,67,29,96,-4.453109545322328,True,42.08843994666389,False,>10 DE genes,on-target KD
101,ENSG00000165118,CE0006864_CE0008678,CE0008162_CE0010866,0.23295526324102367,0.6147864424994065,106,Stim8hr,C9orf64,Stim8hr,81.0,67,29,96,-4.453109545322328,True,42.08843994666389,False,>10 DE genes,on-target KD
102,ENSG00000165724,CE0006864_CE0008162,CE0010866_CE0008678,0.25373559504468685,0.4876586630829728,254,Stim8hr,ZMYND19,Stim8hr,538.0,36,108,144,-9.183602336631644,True,108.39471687822078,False,>10 DE genes,on-target KD
103,ENSG00000165724,CE0006864_CE0010866,CE0008162_CE0008678,0.3824320262177862,0.6170803800501408,178,Stim8hr,ZMYND19,Stim8hr,538.0,36,108,144,-9.183602336631644,True,108.39471687822078,False,>10 DE genes,on-target KD
104,ENSG00000165724,CE0006864_CE0008678,CE0008162_CE0010866,0.2817027939885048,0.7790236787103745,174,Stim8hr,ZMYND19,Stim8hr,538.0,36,108,144,-9.183602336631644,True,108.39471687822078,False,>10 DE genes,on-target KD
105,ENSG00000167965,CE0006864_CE0008162,CE0010866_CE0008678,0.748600023307139,0.9004055926755462,95,Stim8hr,MLST8,Stim8hr,307.0,53,78,131,-17.151660967679785,True,105.3533857341555,False,>10 DE genes,on-target KD
106,ENSG00000167965,CE0006864_CE0010866,CE0008162_CE0008678,0.5473919624156504,0.860929168710052,72,Stim8hr,MLST8,Stim8hr,307.0,53,78,131,-17.151660967679785,True,105.3533857341555,False,>10 DE genes,on-target KD
107,ENSG00000167965,CE0006864_CE0008678,CE0008162_CE0010866,0.7166486036137875,0.8330618153570611,99,Stim8hr,MLST8,Stim8hr,307.0,53,78,131,-17.151660967679785,True,105.3533857341555,False,>10 DE genes,on-target KD
108,ENSG00000171204,CE0006864_CE0008162,CE0010866_CE0008678,0.024818423043615274,0.22594382095215354,151,Stim8hr,TMEM126B,Stim8hr,530.0,20,30,50,-23.53188227003874,True,133.34097878860038,False,>10 DE genes,on-target KD
109,ENSG00000171204,CE0006864_CE0010866,CE0008162_CE0008678,0.22481600012524933,0.7216436441221677,68,Stim8hr,TMEM126B,Stim8hr,530.0,20,30,50,-23.53188227003874,True,133.34097878860038,False,>10 DE genes,on-target KD
110,ENSG00000171204,CE0006864_CE0008678,CE0008162_CE0010866,0.0439636368058069,0.8535758728620287,84,Stim8hr,TMEM126B,Stim8hr,530.0,20,30,50,-23.53188227003874,True,133.34097878860038,False,>10 DE genes,on-target KD
111,ENSG00000171316,CE0006864_CE0008162,CE0010866_CE0008678,0.4730691231522047,0.26744918070266915,3574,Stim8hr,CHD7,Stim8hr,569.0,1658,620,2278,-15.66791744343354,True,73.0475124458421,False,>10 DE genes,on-target KD
112,ENSG00000171316,CE0006864_CE0010866,CE0008162_CE0008678,0.5184185371337054,0.5101506992922668,4074,Stim8hr,CHD7,Stim8hr,569.0,1658,620,2278,-15.66791744343354,True,73.0475124458421,False,>10 DE genes,on-target KD
113,ENSG00000171316,CE0006864_CE0008678,CE0008162_CE0010866,0.5456663358421844,0.6942787431235906,3982,Stim8hr,CHD7,Stim8hr,569.0,1658,620,2278,-15.66791744343354,True,73.0475124458421,False,>10 DE genes,on-target KD
114,ENSG00000173757,CE0006864_CE0008162,CE0010866_CE0008678,0.6291242627746912,0.7983673315940557,608,Stim8hr,STAT5B,Stim8hr,84.0,267,328,595,-7.501398451160958,True,157.15898139550552,False,>10 DE genes,on-target KD
115,ENSG00000173757,CE0006864_CE0010866,CE0008162_CE0008678,0.2784841357798734,0.5571058051293428,1013,Stim8hr,STAT5B,Stim8hr,84.0,267,328,595,-7.501398451160958,True,157.15898139550552,False,>10 DE genes,on-target KD
116,ENSG00000173757,CE0006864_CE0008678,CE0008162_CE0010866,0.5436592701522154,0.7786680071025035,750,Stim8hr,STAT5B,Stim8hr,84.0,267,328,595,-7.501398451160958,True,157.15898139550552,False,>10 DE genes,on-target KD
117,ENSG00000174021,CE0006864_CE0008162,CE0010866_CE0008678,-0.3422942340629928,0.6682179426342456,44,Stim8hr,GNG5,Stim8hr,183.0,114,109,223,-3.737522249055362,True,19.755089244705108,False,>10 DE genes,on-target KD
118,ENSG00000174021,CE0006864_CE0010866,CE0008162_CE0008678,0.12867866573278938,,13,Stim8hr,GNG5,Stim8hr,183.0,114,109,223,-3.737522249055362,True,19.755089244705108,False,>10 DE genes,on-target KD
119,ENSG00000174021,CE0006864_CE0008678,CE0008162_CE0010866,0.4934598115186595,0.8160420690470037,20,Stim8hr,GNG5,Stim8hr,183.0,114,109,223,-3.737522249055362,True,19.755089244705108,False,>10 DE genes,on-target KD
120,ENSG00000174177,CE0006864_CE0008162,CE0010866_CE0008678,0.38323537408509295,0.7856213183657198,870,Stim8hr,CTU2,Stim8hr,500.0,357,405,762,-19.185719668196835,True,94.55227187249604,True,>10 DE genes,on-target KD
121,ENSG00000174177,CE0006864_CE0010866,CE0008162_CE0008678,0.40320204738376014,0.820117555384116,792,Stim8hr,CTU2,Stim8hr,500.0,357,405,762,-19.185719668196835,True,94.55227187249604,True,>10 DE genes,on-target KD
122,ENSG00000174177,CE0006864_CE0008678,CE0008162_CE0010866,0.5247085351465198,0.729896015407029,1036,Stim8hr,CTU2,Stim8hr,500.0,357,405,762,-19.185719668196835,True,94.55227187249604,True,>10 DE genes,on-target KD
123,ENSG00000181788,CE0006864_CE0008162,CE0010866_CE0008678,0.31333152085898824,0.7005406351643191,12,Stim8hr,SIAH2,Stim8hr,577.0,44,15,59,-18.36480896422989,True,192.4495935004436,False,>10 DE genes,on-target KD
124,ENSG00000181788,CE0006864_CE0010866,CE0008162_CE0008678,0.18238139689602786,0.8429395867518742,22,Stim8hr,SIAH2,Stim8hr,577.0,44,15,59,-18.36480896422989,True,192.4495935004436,False,>10 DE genes,on-target KD
125,ENSG00000181788,CE0006864_CE0008678,CE0008162_CE0010866,0.2687859127370643,0.37999335443250926,10,Stim8hr,SIAH2,Stim8hr,577.0,44,15,59,-18.36480896422989,True,192.4495935004436,False,>10 DE genes,on-target KD
126,ENSG00000182247,CE0006864_CE0008162,CE0010866_CE0008678,0.29931868592721844,0.627953493266549,3191,Stim8hr,UBE2E2,Stim8hr,353.0,1207,317,1524,-6.418008827445125,True,16.646321907191815,False,>10 DE genes,on-target KD
127,ENSG00000182247,CE0006864_CE0010866,CE0008162_CE0008678,0.3771756086846428,0.45830481354337554,2364,Stim8hr,UBE2E2,Stim8hr,353.0,1207,317,1524,-6.418008827445125,True,16.646321907191815,False,>10 DE genes,on-target KD
128,ENSG00000182247,CE0006864_CE0008678,CE0008162_CE0010866,0.35199276567786975,,3294,Stim8hr,UBE2E2,Stim8hr,353.0,1207,317,1524,-6.418008827445125,True,16.646321907191815,False,>10 DE genes,on-target KD
129,ENSG00000183978,CE0006864_CE0008162,CE0010866_CE0008678,0.22007236788932633,0.4729008145316777,359,Stim8hr,COA3,Stim8hr,316.0,160,93,253,-12.637151415431909,True,64.10997888468502,False,>10 DE genes,on-target KD
130,ENSG00000183978,CE0006864_CE0010866,CE0008162_CE0008678,0.0367169702072645,0.7229384668962484,836,Stim8hr,COA3,Stim8hr,316.0,160,93,253,-12.637151415431909,True,64.10997888468502,False,>10 DE genes,on-target KD
131,ENSG00000183978,CE0006864_CE0008678,CE0008162_CE0010866,0.2757502926543782,0.7058180806038853,329,Stim8hr,COA3,Stim8hr,316.0,160,93,253,-12.637151415431909,True,64.10997888468502,False,>10 DE genes,on-target KD
132,ENSG00000188321,CE0006864_CE0008162,CE0010866_CE0008678,0.5561394345068873,0.6525068338590884,22,Stim8hr,ZNF559,Stim8hr,157.0,43,7,50,-2.998422113708638,False,7.729230802794654,False,>10 DE genes,no on-target KD
133,ENSG00000188321,CE0006864_CE0010866,CE0008162_CE0008678,0.8475252879317132,0.9013339910452219,6,Stim8hr,ZNF559,Stim8hr,157.0,43,7,50,-2.998422113708638,False,7.729230802794654,False,>10 DE genes,no on-target KD
134,ENSG00000188321,CE0006864_CE0008678,CE0008162_CE0010866,0.43187610160676165,0.8113831282185272,13,Stim8hr,ZNF559,Stim8hr,157.0,43,7,50,-2.998422113708638,False,7.729230802794654,False,>10 DE genes,no on-target KD
135,ENSG00000188375,CE0006864_CE0008162,CE0010866_CE0008678,-0.4379427539498722,0.5710416884261802,11,Stim8hr,H3F3C,Stim8hr,501.0,60,12,72,-0.5403482560985091,False,0.3085042654384394,False,>10 DE genes,no on-target KD
136,ENSG00000188375,CE0006864_CE0010866,CE0008162_CE0008678,-0.17292285744774086,0.8716928913772233,16,Stim8hr,H3F3C,Stim8hr,501.0,60,12,72,-0.5403482560985091,False,0.3085042654384394,False,>10 DE genes,no on-target KD
137,ENSG00000188375,CE0006864_CE0008678,CE0008162_CE0010866,-0.5357431275287033,,10,Stim8hr,H3F3C,Stim8hr,501.0,60,12,72,-0.5403482560985091,False,0.3085042654384394,False,>10 DE genes,no on-target KD
138,ENSG00000196396,CE0006864_CE0008162,CE0010866_CE0008678,-0.03622170520508159,0.6951285105197705,807,Stim8hr,PTPN1,Stim8hr,131.0,92,7,99,-5.111423755746331,True,123.92765296767276,False,>10 DE genes,on-target KD
139,ENSG00000196396,CE0006864_CE0010866,CE0008162_CE0008678,-0.15004751099557814,0.7473415600652573,872,Stim8hr,PTPN1,Stim8hr,131.0,92,7,99,-5.111423755746331,True,123.92765296767276,False,>10 DE genes,on-target KD
140,ENSG00000196396,CE0006864_CE0008678,CE0008162_CE0010866,0.19226451831297975,0.6893608090318739,682,Stim8hr,PTPN1,Stim8hr,131.0,92,7,99,-5.111423755746331,True,123.92765296767276,False,>10 DE genes,on-target KD
141,ENSG00000198677,CE0006864_CE0008162,CE0010866_CE0008678,0.36562986182665247,0.8018100256059427,197,Stim8hr,TTC37,Stim8hr,752.0,98,25,123,-16.200461726544923,True,85.76696262019418,True,>10 DE genes,on-target KD
142,ENSG00000198677,CE0006864_CE0010866,CE0008162_CE0008678,0.15232529530720718,0.7902735121145494,130,Stim8hr,TTC37,Stim8hr,752.0,98,25,123,-16.200461726544923,True,85.76696262019418,True,>10 DE genes,on-target KD
143,ENSG00000198677,CE0006864_CE0008678,CE0008162_CE0010866,0.5563770559567075,0.5433546524080359,193,Stim8hr,TTC37,Stim8hr,752.0,98,25,123,-16.200461726544923,True,85.76696262019418,True,>10 DE genes,on-target KD
144,ENSG00000262919,CE0006864_CE0008162,CE0010866_CE0008678,0.37386990899672407,0.7617454167264842,1044,Stim8hr,CCNQ,Stim8hr,249.0,478,299,777,-9.525613340784812,True,46.03634415577388,False,>10 DE genes,on-target KD
145,ENSG00000262919,CE0006864_CE0010866,CE0008162_CE0008678,0.6271354407983903,0.7998224298291876,800,Stim8hr,CCNQ,Stim8hr,249.0,478,299,777,-9.525613340784812,True,46.03634415577388,False,>10 DE genes,on-target KD
146,ENSG00000262919,CE0006864_CE0008678,CE0008162_CE0010866,0.3679225662971219,0.7230220958242375,987,Stim8hr,CCNQ,Stim8hr,249.0,478,299,777,-9.525613340784812,True,46.03634415577388,False,>10 DE genes,on-target KD
147,ENSG00000276234,CE0006864_CE0008162,CE0010866_CE0008678,0.39428198338591797,0.7735783586253767,49,Stim8hr,TADA2A,Stim8hr,353.0,24,29,53,-12.576927686338946,True,50.67644957401459,False,>10 DE genes,on-target KD
148,ENSG00000276234,CE0006864_CE0010866,CE0008162_CE0008678,0.34022143379527897,0.9133957009811172,35,Stim8hr,TADA2A,Stim8hr,353.0,24,29,53,-12.576927686338946,True,50.67644957401459,False,>10 DE genes,on-target KD
149,ENSG00000276234,CE0006864_CE0008678,CE0008162_CE0010866,0.5539869582270742,0.9122595407062477,78,Stim8hr,TADA2A,Stim8hr,353.0,24,29,53,-12.576927686338946,True,50.67644957401459,False,>10 DE genes,on-target KD
0,ENSG00000005812,CE0006864_CE0008162,CE0010866_CE0008678,0.04911891613301845,0.41302576985054,1206,Stim8hr,FBXL3,Stim8hr,533.0,301,123,424,-20.39921839834452,True,96.53297593515212,False,>10 DE genes,on-target KD
1,ENSG00000005812,CE0006864_CE0010866,CE0008162_CE0008678,0.3216627812668626,0.8322007820276209,354,Stim8hr,FBXL3,Stim8hr,533.0,301,123,424,-20.39921839834452,True,96.53297593515212,False,>10 DE genes,on-target KD
2,ENSG00000005812,CE0006864_CE0008678,CE0008162_CE0010866,0.29477352481846236,0.811493532508588,600,Stim8hr,FBXL3,Stim8hr,533.0,301,123,424,-20.39921839834452,True,96.53297593515212,False,>10 DE genes,on-target KD
3,ENSG00000015676,CE0006864_CE0008162,CE0010866_CE0008678,0.530751900453745,0.7893179730794673,1093,Stim8hr,NUDCD3,Stim8hr,70.0,440,122,562,-2.6800653149578846,False,54.45543705789894,False,>10 DE genes,no on-target KD
4,ENSG00000015676,CE0006864_CE0010866,CE0008162_CE0008678,0.1921359968742015,0.4830665266367905,1330,Stim8hr,NUDCD3,Stim8hr,70.0,440,122,562,-2.6800653149578846,False,54.45543705789894,False,>10 DE genes,no on-target KD
5,ENSG00000015676,CE0006864_CE0008678,CE0008162_CE0010866,0.5646304005726085,0.74788068556905,526,Stim8hr,NUDCD3,Stim8hr,70.0,440,122,562,-2.6800653149578846,False,54.45543705789894,False,>10 DE genes,no on-target KD
6,ENSG00000037897,CE0006864_CE0008162,CE0010866_CE0008678,0.576669678805962,0.8465069960799178,1487,Stim8hr,METTL1,Stim8hr,259.0,665,382,1047,-11.6338180420304,True,72.77519082139767,False,>10 DE genes,on-target KD
7,ENSG00000037897,CE0006864_CE0010866,CE0008162_CE0008678,0.680822784645816,0.8620090587182487,1515,Stim8hr,METTL1,Stim8hr,259.0,665,382,1047,-11.6338180420304,True,72.77519082139767,False,>10 DE genes,on-target KD
8,ENSG00000037897,CE0006864_CE0008678,CE0008162_CE0010866,0.6855337815672418,0.8470653366712124,1609,Stim8hr,METTL1,Stim8hr,259.0,665,382,1047,-11.6338180420304,True,72.77519082139767,False,>10 DE genes,on-target KD
9,ENSG00000055609,CE0006864_CE0008162,CE0010866_CE0008678,0.3927643643436216,0.8096713357200154,278,Stim8hr,KMT2C,Stim8hr,1101.0,110,197,307,-28.2708340767049,True,84.62846698543575,False,>10 DE genes,on-target KD
10,ENSG00000055609,CE0006864_CE0010866,CE0008162_CE0008678,0.7103320043191609,0.8682240487825352,434,Stim8hr,KMT2C,Stim8hr,1101.0,110,197,307,-28.2708340767049,True,84.62846698543575,False,>10 DE genes,on-target KD
11,ENSG00000055609,CE0006864_CE0008678,CE0008162_CE0010866,0.7680216933214145,0.8148636259225329,241,Stim8hr,KMT2C,Stim8hr,1101.0,110,197,307,-28.2708340767049,True,84.62846698543575,False,>10 DE genes,on-target KD
12,ENSG00000066933,CE0006864_CE0008162,CE0010866_CE0008678,0.6072879612076215,0.7971813532814341,415,Stim8hr,MYO9A,Stim8hr,891.0,233,132,365,-13.600624270295931,True,23.555779609937552,False,>10 DE genes,on-target KD
13,ENSG00000066933,CE0006864_CE0010866,CE0008162_CE0008678,0.7692368782501383,0.8360230716781327,293,Stim8hr,MYO9A,Stim8hr,891.0,233,132,365,-13.600624270295931,True,23.555779609937552,False,>10 DE genes,on-target KD
14,ENSG00000066933,CE0006864_CE0008678,CE0008162_CE0010866,0.5981555682488497,0.7549898467415253,842,Stim8hr,MYO9A,Stim8hr,891.0,233,132,365,-13.600624270295931,True,23.555779609937552,False,>10 DE genes,on-target KD
15,ENSG00000100908,CE0006864_CE0008162,CE0010866_CE0008678,0.28963579047178045,0.8134291750200812,330,Stim8hr,EMC9,Stim8hr,345.0,76,100,176,-5.940177336844436,True,24.20929689516602,False,>10 DE genes,on-target KD
16,ENSG00000100908,CE0006864_CE0010866,CE0008162_CE0008678,-0.06995898898525317,0.3857442137988141,481,Stim8hr,EMC9,Stim8hr,345.0,76,100,176,-5.940177336844436,True,24.20929689516602,False,>10 DE genes,on-target KD
17,ENSG00000100908,CE0006864_CE0008678,CE0008162_CE0010866,0.06343720019898667,,311,Stim8hr,EMC9,Stim8hr,345.0,76,100,176,-5.940177336844436,True,24.20929689516602,False,>10 DE genes,on-target KD
18,ENSG00000101474,CE0006864_CE0008162,CE0010866_CE0008678,0.11328707867365709,0.3977212471507348,304,Stim8hr,APMAP,Stim8hr,723.0,31,9,40,-19.29100869498405,True,69.47010935807542,False,>10 DE genes,on-target KD
19,ENSG00000101474,CE0006864_CE0010866,CE0008162_CE0008678,0.04078071756865808,,59,Stim8hr,APMAP,Stim8hr,723.0,31,9,40,-19.29100869498405,True,69.47010935807542,False,>10 DE genes,on-target KD
20,ENSG00000101474,CE0006864_CE0008678,CE0008162_CE0010866,-0.19202736815500968,,304,Stim8hr,APMAP,Stim8hr,723.0,31,9,40,-19.29100869498405,True,69.47010935807542,False,>10 DE genes,on-target KD
21,ENSG00000101972,CE0006864_CE0008162,CE0010866_CE0008678,0.5380103545427654,0.7846360219586748,359,Stim8hr,STAG2,Stim8hr,453.0,98,67,165,-16.957688247884835,True,162.26750678426797,False,>10 DE genes,on-target KD
22,ENSG00000101972,CE0006864_CE0010866,CE0008162_CE0008678,0.5570937664494116,0.873501528405046,128,Stim8hr,STAG2,Stim8hr,453.0,98,67,165,-16.957688247884835,True,162.26750678426797,False,>10 DE genes,on-target KD
23,ENSG00000101972,CE0006864_CE0008678,CE0008162_CE0010866,0.3232553352211546,0.6181803431147764,285,Stim8hr,STAG2,Stim8hr,453.0,98,67,165,-16.957688247884835,True,162.26750678426797,False,>10 DE genes,on-target KD
24,ENSG00000103152,CE0006864_CE0008162,CE0010866_CE0008678,0.15236713276164587,0.82028484052952,157,Stim8hr,MPG,Stim8hr,258.0,23,33,56,-11.098904331300217,True,50.10246245465677,False,>10 DE genes,on-target KD
25,ENSG00000103152,CE0006864_CE0010866,CE0008162_CE0008678,0.019099056712004236,0.880632112208218,76,Stim8hr,MPG,Stim8hr,258.0,23,33,56,-11.098904331300217,True,50.10246245465677,False,>10 DE genes,on-target KD
26,ENSG00000103152,CE0006864_CE0008678,CE0008162_CE0010866,0.29163963403385607,0.7739107855151411,94,Stim8hr,MPG,Stim8hr,258.0,23,33,56,-11.098904331300217,True,50.10246245465677,False,>10 DE genes,on-target KD
27,ENSG00000108061,CE0006864_CE0008162,CE0010866_CE0008678,0.6256556277766377,0.8385675387758843,632,Stim8hr,SHOC2,Stim8hr,587.0,484,324,808,-19.822593982084747,True,78.02238090560847,True,>10 DE genes,on-target KD
